Date;Time;ArduinoMillis;EDA;IBI;RawPulse;FSR1;FRS2;FSR3;FSR4
2017-04-13;10:50:43:3076;1171968;653;0;513;935;0;925;948;
2017-04-13;10:50:43:3076;1171978;657;0;514;935;0;925;948;
2017-04-13;10:50:43:3242;1171988;653;0;516;935;0;924;948;
2017-04-13;10:50:43:3242;1171998;657;0;516;935;0;924;948;
2017-04-13;10:50:43:3420;1172008;652;0;515;935;0;924;948;
2017-04-13;10:50:43:3420;1172018;656;0;515;935;0;925;948;
2017-04-13;10:50:43:3573;1172028;651;0;516;935;0;925;948;
2017-04-13;10:50:43:3742;1172038;655;0;515;935;0;924;948;
2017-04-13;10:50:43:3742;1172048;651;0;514;935;0;924;948;
2017-04-13;10:50:43:3905;1172058;655;0;512;935;0;924;948;
2017-04-13;10:50:43:4071;1172068;651;0;513;935;0;924;948;
2017-04-13;10:50:43:4071;1172078;656;0;514;935;0;924;948;
2017-04-13;10:50:43:4239;1172088;651;0;515;935;0;924;948;
2017-04-13;10:50:43:4239;1172098;655;0;514;935;0;925;948;
2017-04-13;10:50:43:4403;1172108;651;0;513;935;0;924;948;
2017-04-13;10:50:43:4403;1172118;655;0;514;935;0;925;948;
2017-04-13;10:50:43:4568;1172128;647;0;514;935;0;925;948;
2017-04-13;10:50:43:4740;1172139;638;0;513;935;0;925;948;
2017-04-13;10:50:43:4740;1172149;626;0;513;935;0;925;948;
2017-04-13;10:50:43:4902;1172159;618;0;513;935;0;925;948;
2017-04-13;10:50:43:5069;1172169;615;0;514;935;0;925;948;
2017-04-13;10:50:43:5069;1172179;620;0;515;935;0;925;948;
2017-04-13;10:50:43:5232;1172189;616;0;515;935;0;924;948;
2017-04-13;10:50:43:5232;1172199;622;0;516;935;0;925;948;
2017-04-13;10:50:43:5395;1172209;609;0;516;935;0;925;948;
2017-04-13;10:50:43:5565;1172219;622;401;517;935;0;925;948;
2017-04-13;10:50:43:5570;1172229;649;0;517;935;0;924;948;
2017-04-13;10:50:43:5728;1172239;650;0;517;935;0;925;948;
2017-04-13;10:50:43:5896;1172249;640;0;517;935;0;924;948;
2017-04-13;10:50:43:5896;1172259;635;0;517;935;0;925;948;
2017-04-13;10:50:43:6061;1172269;588;0;516;935;0;924;948;
2017-04-13;10:50:43:6061;1172279;594;0;515;935;0;924;948;
2017-04-13;10:50:43:6224;1172289;638;0;515;935;0;924;948;
2017-04-13;10:50:43:6391;1172299;638;0;515;935;0;924;948;
2017-04-13;10:50:43:6391;1172310;611;0;515;935;0;924;948;
2017-04-13;10:50:43:6558;1172320;603;0;514;935;0;924;948;
2017-04-13;10:50:43:6558;1172330;605;0;515;935;0;924;948;
2017-04-13;10:50:43:6723;1172340;606;0;515;935;0;924;948;
2017-04-13;10:50:43:6888;1172350;607;0;515;935;0;924;948;
2017-04-13;10:50:43:6888;1172360;671;0;515;935;0;924;948;
2017-04-13;10:50:43:7054;1172370;655;0;515;935;0;924;948;
2017-04-13;10:50:43:7217;1172380;657;0;515;935;0;925;948;
2017-04-13;10:50:43:7217;1172390;654;0;513;935;0;924;948;
2017-04-13;10:50:43:7385;1172400;657;0;514;935;0;924;948;
2017-04-13;10:50:43:7385;1172410;654;0;513;935;0;925;948;
2017-04-13;10:50:43:7550;1172420;657;0;514;935;0;924;948;
2017-04-13;10:50:43:7714;1172430;654;0;514;935;0;924;948;
2017-04-13;10:50:43:7714;1172440;657;0;515;935;0;925;948;
2017-04-13;10:50:43:7884;1172450;653;0;516;935;0;924;948;
2017-04-13;10:50:43:7884;1172460;656;0;515;935;0;924;948;
2017-04-13;10:50:43:8050;1172470;653;0;515;935;0;925;948;
2017-04-13;10:50:43:8050;1172480;656;0;515;935;0;925;948;
2017-04-13;10:50:43:8212;1172490;653;0;514;935;0;924;948;
2017-04-13;10:50:43:8381;1172500;656;0;513;935;0;925;948;
2017-04-13;10:50:43:8381;1172510;653;0;513;935;0;925;948;
2017-04-13;10:50:43:8544;1172520;656;0;514;935;0;925;948;
2017-04-13;10:50:43:8544;1172530;653;0;513;935;0;925;948;
2017-04-13;10:50:43:8715;1172540;656;0;515;935;0;925;948;
2017-04-13;10:50:43:8873;1172550;653;0;514;935;0;925;948;
2017-04-13;10:50:43:8878;1172560;656;0;514;935;0;925;948;
2017-04-13;10:50:43:9043;1172570;653;0;513;935;0;924;948;
2017-04-13;10:50:43:9043;1172580;656;0;514;935;0;924;948;
2017-04-13;10:50:43:9206;1172590;653;0;514;935;0;925;948;
2017-04-13;10:50:43:9372;1172600;656;0;513;935;0;924;948;
2017-04-13;10:50:43:9372;1172610;653;0;513;935;0;925;948;
2017-04-13;10:50:43:9537;1172620;656;0;512;935;0;925;948;
2017-04-13;10:50:43:9537;1172630;653;0;512;935;0;925;948;
2017-04-13;10:50:43:9707;1172640;656;0;513;935;0;925;948;
2017-04-13;10:50:43:9869;1172651;653;0;513;935;0;924;948;
2017-04-13;10:50:43:9869;1172661;655;0;511;935;0;925;948;
2017-04-13;10:50:44:0037;1172671;653;0;512;935;0;925;948;
2017-04-13;10:50:44:0201;1172681;655;0;513;935;0;925;948;
2017-04-13;10:50:44:0201;1172691;653;0;513;935;0;925;948;
2017-04-13;10:50:44:0367;1172701;655;0;515;935;0;925;948;
2017-04-13;10:50:44:0367;1172711;653;0;515;935;0;924;948;
2017-04-13;10:50:44:0533;1172721;654;0;513;935;0;925;948;
2017-04-13;10:50:44:0698;1172731;653;0;513;935;0;924;948;
2017-04-13;10:50:44:0698;1172741;655;0;512;935;0;925;948;
2017-04-13;10:50:44:0866;1172751;652;0;511;935;0;925;948;
2017-04-13;10:50:44:1030;1172761;654;0;511;935;0;925;948;
2017-04-13;10:50:44:1030;1172771;653;0;511;935;0;924;948;
2017-04-13;10:50:44:1193;1172781;655;0;511;935;0;924;948;
2017-04-13;10:50:44:1193;1172791;653;0;510;935;0;925;948;
2017-04-13;10:50:44:1362;1172801;655;0;509;935;0;925;948;
2017-04-13;10:50:44:1527;1172811;653;0;510;935;0;924;948;
2017-04-13;10:50:44:1527;1172822;654;0;511;935;0;925;948;
2017-04-13;10:50:44:1697;1172832;653;0;512;935;0;925;948;
2017-04-13;10:50:44:1697;1172842;654;0;513;935;0;925;948;
2017-04-13;10:50:44:1856;1172852;653;0;513;935;0;924;948;
2017-04-13;10:50:44:1856;1172862;653;0;514;935;0;924;948;
2017-04-13;10:50:44:2027;1172872;653;0;514;935;0;925;948;
2017-04-13;10:50:44:2191;1172882;654;0;514;935;0;924;948;
2017-04-13;10:50:44:2191;1172892;653;0;514;935;0;925;948;
2017-04-13;10:50:44:2354;1172902;652;0;514;935;0;925;948;
2017-04-13;10:50:44:2354;1172912;652;0;513;935;0;925;948;
2017-04-13;10:50:44:2518;1172922;654;0;512;935;0;924;948;
2017-04-13;10:50:44:2686;1172932;653;0;512;935;0;925;948;
2017-04-13;10:50:44:2686;1172942;652;0;512;935;0;925;948;
2017-04-13;10:50:44:2851;1172952;652;0;513;935;0;925;948;
2017-04-13;10:50:44:3016;1172962;653;0;515;935;0;925;948;
2017-04-13;10:50:44:3016;1172972;653;0;515;935;0;925;948;
2017-04-13;10:50:44:3186;1172982;652;760;517;935;0;925;948;
2017-04-13;10:50:44:3186;1172992;652;0;517;935;0;925;948;
2017-04-13;10:50:44:3350;1173002;653;0;515;935;0;925;948;
2017-04-13;10:50:44:3517;1173012;653;0;515;935;0;925;948;
2017-04-13;10:50:44:3517;1173022;653;0;517;935;0;924;948;
2017-04-13;10:50:44:3682;1173032;653;0;517;935;0;925;948;
2017-04-13;10:50:44:3682;1173042;653;0;518;935;0;925;948;
2017-04-13;10:50:44:3845;1173052;653;0;520;935;0;925;948;
2017-04-13;10:50:44:4012;1173062;653;0;521;935;0;924;948;
2017-04-13;10:50:44:4012;1173072;653;0;519;935;0;925;948;
2017-04-13;10:50:44:4177;1173082;653;0;519;935;0;924;948;
2017-04-13;10:50:44:4177;1173092;652;0;517;935;0;925;948;
2017-04-13;10:50:44:4342;1173102;652;0;516;935;0;924;948;
2017-04-13;10:50:44:4510;1173112;653;0;515;935;0;924;948;
2017-04-13;10:50:44:4510;1173122;653;0;514;935;0;924;948;
2017-04-13;10:50:44:4674;1173132;652;0;513;935;0;925;948;
2017-04-13;10:50:44:4842;1173142;653;0;512;935;0;925;948;
2017-04-13;10:50:44:4842;1173152;653;0;512;935;0;925;948;
2017-04-13;10:50:44:5006;1173163;652;0;511;935;0;924;948;
2017-04-13;10:50:44:5006;1173173;653;0;511;935;0;925;948;
2017-04-13;10:50:44:5170;1173183;652;0;510;935;0;925;948;
2017-04-13;10:50:44:5338;1173193;653;0;510;935;0;924;948;
2017-04-13;10:50:44:5338;1173203;651;0;512;935;0;924;948;
2017-04-13;10:50:44:5502;1173213;653;0;513;935;0;925;948;
2017-04-13;10:50:44:5502;1173223;652;0;513;935;0;925;948;
2017-04-13;10:50:44:5669;1173233;653;0;514;935;0;925;948;
2017-04-13;10:50:44:5669;1173243;651;0;515;935;0;925;948;
2017-04-13;10:50:44:5835;1173253;653;0;516;935;0;924;948;
2017-04-13;10:50:44:6001;1173263;652;0;515;935;0;924;948;
2017-04-13;10:50:44:6001;1173273;653;0;515;935;0;925;948;
2017-04-13;10:50:44:6165;1173283;651;0;517;935;0;925;948;
2017-04-13;10:50:44:6165;1173293;652;0;519;935;0;925;948;
2017-04-13;10:50:44:6331;1173303;652;0;520;935;0;925;948;
2017-04-13;10:50:44:6496;1173313;652;0;520;935;0;925;948;
2017-04-13;10:50:44:6496;1173323;651;0;519;935;0;924;948;
2017-04-13;10:50:44:6666;1173334;653;0;519;935;0;925;948;
2017-04-13;10:50:44:6827;1173344;650;0;519;935;0;924;948;
2017-04-13;10:50:44:6827;1173354;653;0;518;935;0;925;948;
2017-04-13;10:50:44:6994;1173364;650;0;516;935;0;924;948;
2017-04-13;10:50:44:6994;1173374;653;0;515;935;0;925;948;
2017-04-13;10:50:44:7160;1173384;651;0;514;935;0;924;948;
2017-04-13;10:50:44:7326;1173394;653;0;513;935;0;925;948;
2017-04-13;10:50:44:7326;1173404;650;0;513;935;0;924;948;
2017-04-13;10:50:44:7489;1173414;653;0;514;935;0;924;948;
2017-04-13;10:50:44:7489;1173424;650;0;513;935;0;924;948;
2017-04-13;10:50:44:7656;1173434;653;0;513;935;0;924;948;
2017-04-13;10:50:44:7822;1173444;650;0;512;935;0;925;948;
2017-04-13;10:50:44:7822;1173454;653;0;512;935;0;925;948;
2017-04-13;10:50:44:7985;1173464;650;0;512;935;0;924;948;
2017-04-13;10:50:44:8152;1173474;652;0;511;935;0;925;948;
2017-04-13;10:50:44:8152;1173484;650;0;513;935;0;924;948;
2017-04-13;10:50:44:8320;1173494;653;0;513;935;0;925;948;
2017-04-13;10:50:44:8320;1173504;650;0;514;935;0;925;948;
2017-04-13;10:50:44:8484;1173514;653;0;514;935;0;925;948;
2017-04-13;10:50:44:8650;1173524;650;0;514;935;0;925;948;
2017-04-13;10:50:44:8650;1173534;653;0;514;935;0;925;948;
2017-04-13;10:50:44:8816;1173544;650;0;513;935;0;924;948;
2017-04-13;10:50:44:8816;1173554;653;0;513;935;0;925;948;
2017-04-13;10:50:44:8983;1173564;650;0;513;935;0;925;948;
2017-04-13;10:50:44:8983;1173574;653;0;513;935;0;925;948;
2017-04-13;10:50:44:9150;1173584;650;0;512;935;0;925;948;
2017-04-13;10:50:44:9312;1173594;653;0;510;935;0;925;948;
2017-04-13;10:50:44:9312;1173604;650;0;510;935;0;925;948;
2017-04-13;10:50:44:9479;1173614;652;0;510;935;0;925;948;
2017-04-13;10:50:44:9479;1173624;650;0;511;935;0;925;948;
2017-04-13;10:50:44:9646;1173634;653;0;511;935;0;925;948;
2017-04-13;10:50:44:9812;1173644;650;0;512;935;0;924;948;
2017-04-13;10:50:44:9812;1173654;652;0;512;935;0;925;948;
2017-04-13;10:50:44:9984;1173664;650;0;512;935;0;924;948;
2017-04-13;10:50:45:0142;1173675;653;0;511;935;0;925;948;
2017-04-13;10:50:45:0142;1173685;648;0;510;935;0;924;948;
2017-04-13;10:50:45:0310;1173695;653;0;509;935;0;925;948;
2017-04-13;10:50:45:0310;1173705;649;0;510;935;0;925;948;
2017-04-13;10:50:45:0471;1173715;653;0;510;935;0;925;948;
2017-04-13;10:50:45:0637;1173725;648;0;510;935;0;925;948;
2017-04-13;10:50:45:0637;1173735;652;0;510;935;0;925;948;
2017-04-13;10:50:45:0806;1173745;648;0;510;935;0;925;948;
2017-04-13;10:50:45:0806;1173755;653;0;510;935;0;925;948;
2017-04-13;10:50:45:0968;1173765;649;0;510;935;0;925;948;
2017-04-13;10:50:45:1136;1173775;653;0;509;935;0;924;948;
2017-04-13;10:50:45:1136;1173785;648;0;509;935;0;925;948;
2017-04-13;10:50:45:1304;1173795;653;0;509;935;0;925;948;
2017-04-13;10:50:45:1304;1173805;649;0;508;935;0;924;948;
2017-04-13;10:50:45:1468;1173815;653;0;508;935;0;925;948;
2017-04-13;10:50:45:1634;1173825;649;0;506;935;0;925;948;
2017-04-13;10:50:45:1634;1173835;653;0;504;935;0;925;948;
2017-04-13;10:50:45:1797;1173846;649;0;506;935;0;925;948;
2017-04-13;10:50:45:1963;1173856;653;0;507;935;0;925;948;
2017-04-13;10:50:45:1963;1173866;649;0;508;935;0;925;948;
2017-04-13;10:50:45:2126;1173876;653;0;508;935;0;925;948;
2017-04-13;10:50:45:2132;1173886;649;0;509;935;0;924;948;
2017-04-13;10:50:45:2297;1173896;654;0;510;935;0;925;948;
2017-04-13;10:50:45:2462;1173906;649;0;511;935;0;925;948;
2017-04-13;10:50:45:2462;1173916;654;0;512;935;0;925;948;
2017-04-13;10:50:45:2627;1173926;649;0;512;935;0;924;948;
2017-04-13;10:50:45:2627;1173936;653;0;512;935;0;925;948;
2017-04-13;10:50:45:2794;1173946;649;0;513;935;0;924;948;
2017-04-13;10:50:45:2794;1173956;654;0;513;935;0;925;948;
2017-04-13;10:50:45:2960;1173966;649;0;515;935;0;924;948;
2017-04-13;10:50:45:3125;1173976;653;0;515;935;0;924;948;
2017-04-13;10:50:45:3125;1173986;648;0;514;935;0;924;948;
2017-04-13;10:50:45:3291;1173996;654;0;514;935;0;924;948;
2017-04-13;10:50:45:3456;1174006;649;0;513;935;0;925;948;
2017-04-13;10:50:45:3456;1174016;653;0;513;935;0;925;948;
2017-04-13;10:50:45:3621;1174026;648;0;513;935;0;924;948;
2017-04-13;10:50:45:3621;1174036;653;0;515;935;0;925;948;
2017-04-13;10:50:45:3784;1174046;649;0;515;935;0;924;948;
2017-04-13;10:50:45:3950;1174056;653;0;515;935;0;924;948;
2017-04-13;10:50:45:3950;1174066;648;0;515;935;0;924;948;
2017-04-13;10:50:45:4117;1174076;653;0;515;935;0;924;948;
2017-04-13;10:50:45:4117;1174086;649;0;515;935;0;925;948;
2017-04-13;10:50:45:4284;1174096;653;0;515;935;0;924;948;
2017-04-13;10:50:45:4446;1174106;648;0;515;935;0;925;948;
2017-04-13;10:50:45:4446;1174116;653;0;514;935;0;925;948;
2017-04-13;10:50:45:4613;1174126;649;0;514;935;0;925;948;
2017-04-13;10:50:45:4613;1174136;653;0;513;935;0;925;948;
2017-04-13;10:50:45:4779;1174146;648;0;513;935;0;925;948;
2017-04-13;10:50:45:4950;1174156;653;0;513;935;0;925;948;
2017-04-13;10:50:45:4950;1174166;648;0;513;935;0;925;948;
2017-04-13;10:50:45:5109;1174176;653;0;513;935;0;925;948;
2017-04-13;10:50:45:5277;1174187;649;0;513;935;0;925;948;
2017-04-13;10:50:45:5277;1174197;653;0;512;935;0;924;948;
2017-04-13;10:50:45:5445;1174207;649;0;512;935;0;925;948;
2017-04-13;10:50:45:5445;1174217;653;0;511;935;0;925;948;
2017-04-13;10:50:45:5607;1174227;649;0;511;935;0;924;948;
2017-04-13;10:50:45:5773;1174237;653;0;510;935;0;925;948;
2017-04-13;10:50:45:5773;1174247;649;0;511;935;0;924;948;
2017-04-13;10:50:45:5938;1174257;653;0;511;935;0;924;948;
2017-04-13;10:50:45:6105;1174267;649;0;512;935;0;925;948;
2017-04-13;10:50:45:6105;1174277;653;0;514;935;0;925;948;
2017-04-13;10:50:45:6269;1174287;649;0;514;935;0;925;948;
2017-04-13;10:50:45:6269;1174297;653;0;514;935;0;925;948;
2017-04-13;10:50:45:6438;1174307;649;1331;515;935;0;925;948;
2017-04-13;10:50:45:6438;1174317;653;0;516;935;0;925;948;
2017-04-13;10:50:45:6606;1174327;648;0;516;935;0;924;948;
2017-04-13;10:50:45:6606;1174337;653;0;516;935;0;925;948;
2017-04-13;10:50:45:6767;1174347;649;0;517;935;0;924;948;
2017-04-13;10:50:45:6933;1174358;653;0;518;935;0;924;948;
2017-04-13;10:50:45:6933;1174368;648;0;519;935;0;925;948;
2017-04-13;10:50:45:7103;1174378;652;0;518;935;0;925;948;
2017-04-13;10:50:45:7263;1174388;649;0;517;935;0;925;948;
2017-04-13;10:50:45:7263;1174398;652;0;517;935;0;925;948;
2017-04-13;10:50:45:7494;1174408;649;0;517;935;0;925;948;
2017-04-13;10:50:45:7494;1174418;653;0;516;935;0;925;948;
2017-04-13;10:50:45:7662;1174428;649;0;515;935;0;925;948;
2017-04-13;10:50:45:7662;1174438;652;0;515;935;0;925;948;
2017-04-13;10:50:45:7824;1174448;648;0;515;935;0;925;948;
2017-04-13;10:50:45:7989;1174458;653;0;515;935;0;925;948;
2017-04-13;10:50:45:7989;1174468;649;0;515;935;0;925;948;
2017-04-13;10:50:45:8154;1174478;652;0;515;935;0;925;948;
2017-04-13;10:50:45:8154;1174488;648;0;515;935;0;925;948;
2017-04-13;10:50:45:8325;1174498;653;0;515;935;0;925;948;
2017-04-13;10:50:45:8325;1174508;649;0;514;935;0;924;948;
2017-04-13;10:50:45:8487;1174518;652;0;514;935;0;925;948;
2017-04-13;10:50:45:8651;1174528;648;0;513;935;0;925;948;
2017-04-13;10:50:45:8651;1174538;653;0;513;935;0;925;948;
2017-04-13;10:50:45:8819;1174548;648;0;512;935;0;925;948;
2017-04-13;10:50:45:8819;1174558;653;0;512;935;0;925;948;
2017-04-13;10:50:45:8982;1174568;649;0;512;935;0;925;948;
2017-04-13;10:50:45:9148;1174578;653;0;513;935;0;925;948;
2017-04-13;10:50:45:9148;1174588;649;0;514;935;0;925;948;
2017-04-13;10:50:45:9313;1174598;652;0;513;935;0;925;948;
2017-04-13;10:50:45:9483;1174608;648;0;513;935;0;925;948;
2017-04-13;10:50:45:9483;1174618;652;0;514;935;0;925;948;
2017-04-13;10:50:45:9645;1174628;649;0;514;935;0;925;948;
2017-04-13;10:50:45:9645;1174638;652;0;514;935;0;925;948;
2017-04-13;10:50:45:9812;1174648;648;0;515;935;0;925;948;
2017-04-13;10:50:45:9979;1174658;652;0;515;935;0;925;948;
2017-04-13;10:50:45:9979;1174668;649;0;516;935;0;925;948;
2017-04-13;10:50:46:0145;1174678;652;0;517;935;0;924;948;
2017-04-13;10:50:46:0145;1174688;648;0;517;935;0;924;948;
2017-04-13;10:50:46:0309;1174699;652;0;516;935;0;925;948;
2017-04-13;10:50:46:0474;1174709;648;0;515;935;0;925;948;
2017-04-13;10:50:46:0474;1174719;651;0;513;935;0;924;948;
2017-04-13;10:50:46:0640;1174729;649;0;512;935;0;925;948;
2017-04-13;10:50:46:0806;1174739;651;0;513;935;0;924;948;
2017-04-13;10:50:46:0806;1174749;648;0;514;935;0;925;948;
2017-04-13;10:50:46:0973;1174759;651;0;513;935;0;925;948;
2017-04-13;10:50:46:0973;1174769;648;0;512;935;0;924;948;
2017-04-13;10:50:46:1137;1174779;651;0;510;935;0;925;948;
2017-04-13;10:50:46:1301;1174789;648;0;510;935;0;924;948;
2017-04-13;10:50:46:1301;1174799;651;0;510;935;0;925;948;
2017-04-13;10:50:46:1479;1174809;648;0;510;935;0;925;948;
2017-04-13;10:50:46:1479;1174819;651;0;511;935;0;924;948;
2017-04-13;10:50:46:1635;1174829;648;0;512;935;0;925;948;
2017-04-13;10:50:46:1801;1174839;651;0;514;935;0;925;948;
2017-04-13;10:50:46:1801;1174849;648;0;514;935;0;925;948;
2017-04-13;10:50:46:1966;1174859;651;0;515;935;0;925;948;
2017-04-13;10:50:46:1966;1174870;648;0;515;935;0;925;948;
2017-04-13;10:50:46:2132;1174880;650;0;514;935;0;925;948;
2017-04-13;10:50:46:2297;1174890;648;0;515;935;0;925;948;
2017-04-13;10:50:46:2297;1174900;650;0;515;935;0;925;948;
2017-04-13;10:50:46:2463;1174910;649;0;515;935;0;925;948;
2017-04-13;10:50:46:2463;1174920;650;0;515;935;0;924;948;
2017-04-13;10:50:46:2629;1174930;649;0;516;935;0;925;948;
2017-04-13;10:50:46:2795;1174940;650;0;516;935;0;925;948;
2017-04-13;10:50:46:2795;1174950;649;0;516;935;0;925;948;
2017-04-13;10:50:46:2960;1174960;650;647;516;935;0;925;948;
2017-04-13;10:50:46:2960;1174970;648;0;515;935;0;925;948;
2017-04-13;10:50:46:3130;1174980;650;0;515;935;0;925;948;
2017-04-13;10:50:46:3295;1174990;649;0;515;935;0;925;948;
2017-04-13;10:50:46:3295;1175000;650;0;513;935;0;925;948;
2017-04-13;10:50:46:3459;1175010;648;0;512;935;0;925;948;
2017-04-13;10:50:46:3459;1175020;650;0;512;935;0;924;948;
2017-04-13;10:50:46:3623;1175030;649;0;510;935;0;925;948;
2017-04-13;10:50:46:3787;1175040;650;0;509;935;0;925;948;
2017-04-13;10:50:46:3787;1175050;648;0;511;935;0;925;948;
2017-04-13;10:50:46:3953;1175060;650;0;512;935;0;925;948;
2017-04-13;10:50:46:4122;1175070;648;0;512;935;0;925;948;
2017-04-13;10:50:46:4122;1175080;650;0;512;935;0;925;948;
2017-04-13;10:50:46:4284;1175090;648;0;513;935;0;924;948;
2017-04-13;10:50:46:4284;1175100;650;0;512;935;0;925;948;
2017-04-13;10:50:46:4448;1175110;648;0;513;935;0;925;948;
2017-04-13;10:50:46:4614;1175120;650;0;514;935;0;924;948;
2017-04-13;10:50:46:4614;1175130;649;0;515;935;0;925;948;
2017-04-13;10:50:46:4784;1175140;650;0;516;935;0;925;948;
2017-04-13;10:50:46:4784;1175150;648;0;515;935;0;925;948;
2017-04-13;10:50:46:4949;1175160;649;0;515;935;0;925;948;
2017-04-13;10:50:46:5115;1175170;648;0;515;935;0;925;948;
2017-04-13;10:50:46:5115;1175180;650;0;514;935;0;925;948;
2017-04-13;10:50:46:5278;1175190;648;0;514;935;0;925;948;
2017-04-13;10:50:46:5278;1175200;649;0;515;935;0;925;948;
2017-04-13;10:50:46:5443;1175211;648;0;516;935;0;925;948;
2017-04-13;10:50:46:5612;1175221;648;0;516;935;0;925;948;
2017-04-13;10:50:46:5612;1175231;649;0;515;935;0;925;948;
2017-04-13;10:50:46:5774;1175241;648;0;515;935;0;925;948;
2017-04-13;10:50:46:5774;1175251;649;0;516;935;0;925;948;
2017-04-13;10:50:46:5940;1175261;648;0;516;935;0;925;948;
2017-04-13;10:50:46:6107;1175271;649;0;516;935;0;924;948;
2017-04-13;10:50:46:6107;1175281;648;0;516;935;0;925;948;
2017-04-13;10:50:46:6274;1175291;649;0;515;935;0;925;948;
2017-04-13;10:50:46:6274;1175301;649;0;515;935;0;925;948;
2017-04-13;10:50:46:6442;1175311;649;0;515;935;0;925;948;
2017-04-13;10:50:46:6604;1175321;648;0;515;935;0;925;948;
2017-04-13;10:50:46:6604;1175331;649;0;515;935;0;925;948;
2017-04-13;10:50:46:6770;1175341;649;0;515;935;0;925;948;
2017-04-13;10:50:46:6770;1175351;649;0;514;935;0;925;948;
2017-04-13;10:50:46:6936;1175361;648;0;514;935;0;925;948;
2017-04-13;10:50:46:7102;1175371;649;0;514;935;0;925;948;
2017-04-13;10:50:46:7102;1175382;648;0;515;935;0;925;948;
2017-04-13;10:50:46:7268;1175392;649;0;515;935;0;925;948;
2017-04-13;10:50:46:7434;1175402;648;0;515;935;0;925;948;
2017-04-13;10:50:46:7434;1175412;649;0;515;935;0;925;948;
2017-04-13;10:50:46:7598;1175422;647;0;514;935;0;925;948;
2017-04-13;10:50:46:7598;1175432;649;0;514;935;0;925;948;
2017-04-13;10:50:46:7762;1175442;647;0;512;935;0;925;948;
2017-04-13;10:50:46:7928;1175452;649;0;512;935;0;925;948;
2017-04-13;10:50:46:7928;1175462;647;0;511;935;0;925;948;
2017-04-13;10:50:46:8095;1175472;649;0;511;935;0;925;948;
2017-04-13;10:50:46:8095;1175482;647;0;512;935;0;925;948;
2017-04-13;10:50:46:8262;1175492;649;0;512;935;0;925;948;
2017-04-13;10:50:46:8428;1175502;647;0;513;935;0;925;948;
2017-04-13;10:50:46:8428;1175512;649;0;513;935;0;925;948;
2017-04-13;10:50:46:8593;1175522;647;0;514;935;0;924;948;
2017-04-13;10:50:46:8593;1175532;649;0;515;935;0;924;948;
2017-04-13;10:50:46:8756;1175542;646;581;516;935;0;925;948;
2017-04-13;10:50:46:8924;1175552;649;0;517;935;0;925;948;
2017-04-13;10:50:46:8924;1175562;647;0;517;935;0;924;948;
2017-04-13;10:50:46:9089;1175572;649;0;517;935;0;925;948;
2017-04-13;10:50:46:9089;1175582;646;0;517;935;0;925;948;
2017-04-13;10:50:46:9256;1175592;649;0;517;935;0;925;948;
2017-04-13;10:50:46:9256;1175602;647;0;517;935;0;925;948;
2017-04-13;10:50:46:9418;1175612;649;0;518;935;0;924;948;
2017-04-13;10:50:46:9585;1175623;646;0;519;935;0;924;948;
2017-04-13;10:50:46:9585;1175633;649;0;519;935;0;925;948;
2017-04-13;10:50:46:9752;1175643;646;0;518;935;0;925;948;
2017-04-13;10:50:46:9920;1175653;649;0;518;935;0;925;948;
2017-04-13;10:50:46:9920;1175663;645;0;517;935;0;925;948;
2017-04-13;10:50:47:0086;1175673;649;0;518;935;0;925;948;
2017-04-13;10:50:47:0086;1175683;646;0;517;935;0;925;948;
2017-04-13;10:50:47:0249;1175693;649;0;515;935;0;925;948;
2017-04-13;10:50:47:0414;1175703;645;0;515;935;0;925;948;
2017-04-13;10:50:47:0414;1175713;649;0;516;935;0;925;948;
2017-04-13;10:50:47:0582;1175723;646;0;515;935;0;925;948;
2017-04-13;10:50:47:0582;1175733;649;0;516;935;0;924;948;
2017-04-13;10:50:47:0748;1175743;646;0;517;935;0;924;948;
2017-04-13;10:50:47:0911;1175753;649;0;517;935;0;925;948;
2017-04-13;10:50:47:0911;1175763;646;0;517;935;0;925;948;
2017-04-13;10:50:47:1082;1175773;649;0;516;935;0;925;948;
2017-04-13;10:50:47:1245;1175783;645;0;515;935;0;925;948;
2017-04-13;10:50:47:1245;1175793;649;0;515;935;0;925;948;
2017-04-13;10:50:47:1419;1175803;645;0;515;935;0;924;948;
2017-04-13;10:50:47:1419;1175813;649;0;514;935;0;925;948;
2017-04-13;10:50:47:1575;1175823;646;0;515;935;0;925;948;
2017-04-13;10:50:47:1738;1175833;649;0;516;935;0;925;948;
2017-04-13;10:50:47:1738;1175843;645;0;515;935;0;925;948;
2017-04-13;10:50:47:1907;1175853;649;0;514;935;0;925;948;
2017-04-13;10:50:47:1907;1175863;646;0;515;935;0;925;948;
2017-04-13;10:50:47:2071;1175873;649;0;514;935;0;925;948;
2017-04-13;10:50:47:2237;1175883;645;0;515;935;0;925;948;
2017-04-13;10:50:47:2237;1175894;649;0;515;935;0;925;948;
2017-04-13;10:50:47:2401;1175904;645;0;513;935;0;925;948;
2017-04-13;10:50:47:2568;1175914;649;0;513;935;0;925;948;
2017-04-13;10:50:47:2568;1175924;645;0;515;935;0;925;948;
2017-04-13;10:50:47:2733;1175934;649;0;515;935;0;925;948;
2017-04-13;10:50:47:2733;1175944;645;0;515;935;0;925;948;
2017-04-13;10:50:47:2898;1175954;649;0;515;935;0;924;948;
