Date;Time;ArduinoMillis;EDA;IBI;RawPulse;FSR1;FRS2;FSR3;FSR4
2017-04-13;11:37:19:1790;894;466;0;531;647;0;714;783;
2017-04-13;11:37:19:1953;904;466;0;531;646;0;714;783;
2017-04-13;11:37:19:2119;914;466;0;525;644;0;713;783;
2017-04-13;11:37:19:2119;924;466;0;509;644;0;713;783;
2017-04-13;11:37:19:2285;934;466;0;492;643;0;712;784;
2017-04-13;11:37:19:2285;944;466;0;479;641;0;712;784;
2017-04-13;11:37:19:2450;954;466;0;478;639;0;711;785;
2017-04-13;11:37:19:2618;964;466;0;484;637;0;710;785;
2017-04-13;11:37:19:2618;974;466;0;491;636;0;709;786;
2017-04-13;11:37:19:2783;984;466;0;499;635;0;708;786;
2017-04-13;11:37:19:2783;994;466;0;506;632;0;708;787;
2017-04-13;11:37:19:2949;1004;466;0;511;629;0;708;787;
2017-04-13;11:37:19:3112;1014;467;0;514;627;0;708;787;
2017-04-13;11:37:19:3112;1024;466;0;516;627;0;707;788;
2017-04-13;11:37:19:3281;1034;467;0;521;627;0;708;788;
2017-04-13;11:37:19:3446;1044;466;0;527;627;0;708;789;
2017-04-13;11:37:19:3446;1054;467;0;533;628;0;709;788;
2017-04-13;11:37:19:3609;1064;466;0;530;629;0;710;788;
2017-04-13;11:37:19:3609;1074;467;0;523;630;0;711;788;
2017-04-13;11:37:19:3776;1084;466;0;516;631;0;711;788;
2017-04-13;11:37:19:3776;1094;467;0;518;631;0;711;788;
2017-04-13;11:37:19:3940;1104;466;0;520;631;0;712;788;
2017-04-13;11:37:19:4106;1114;467;0;518;630;0;712;788;
2017-04-13;11:37:19:4106;1124;466;0;516;629;0;713;788;
2017-04-13;11:37:19:4294;1134;467;0;514;629;0;713;788;
2017-04-13;11:37:19:4299;1144;466;0;514;628;0;714;789;
2017-04-13;11:37:19:4442;1154;467;0;514;629;0;714;789;
2017-04-13;11:37:19:4612;1164;467;0;512;629;0;714;788;
2017-04-13;11:37:19:4612;1174;467;0;512;629;0;714;788;
2017-04-13;11:37:19:4770;1184;467;0;515;630;0;714;788;
2017-04-13;11:37:19:4770;1195;467;0;517;631;0;715;788;
2017-04-13;11:37:19:4934;1205;466;0;517;631;0;715;788;
2017-04-13;11:37:19:5101;1215;467;0;517;633;0;716;787;
2017-04-13;11:37:19:5101;1225;467;0;520;635;0;716;787;
2017-04-13;11:37:19:5269;1235;467;0;518;636;0;716;787;
2017-04-13;11:37:19:5436;1245;467;0;507;638;0;717;786;
2017-04-13;11:37:19:5436;1255;467;0;493;640;0;717;786;
2017-04-13;11:37:19:5598;1265;467;0;483;642;0;718;785;
2017-04-13;11:37:19:5598;1275;467;0;478;644;0;718;784;
2017-04-13;11:37:19:5766;1285;467;0;477;644;0;719;784;
2017-04-13;11:37:19:5929;1295;467;0;483;645;0;719;784;
2017-04-13;11:37:19:5929;1305;467;0;489;644;0;720;784;
2017-04-13;11:37:19:6094;1315;467;0;492;644;0;720;784;
2017-04-13;11:37:19:6094;1325;467;0;496;643;0;720;785;
2017-04-13;11:37:19:6266;1335;467;0;498;643;0;720;785;
2017-04-13;11:37:19:6431;1345;467;0;504;644;0;720;785;
2017-04-13;11:37:19:6431;1355;467;0;508;645;0;720;784;
2017-04-13;11:37:19:6596;1367;467;0;512;646;0;720;784;
2017-04-13;11:37:19:6759;1377;467;0;513;647;0;721;784;
2017-04-13;11:37:19:6759;1387;467;0;513;648;0;720;784;
2017-04-13;11:37:19:6925;1397;467;0;512;648;0;720;784;
2017-04-13;11:37:19:6925;1408;467;0;513;648;0;720;784;
2017-04-13;11:37:19:7090;1418;468;0;513;648;0;720;784;
2017-04-13;11:37:19:7256;1428;467;0;510;648;0;720;784;
2017-04-13;11:37:19:7256;1438;468;0;508;648;0;720;784;
2017-04-13;11:37:19:7424;1448;467;0;510;648;0;721;784;
2017-04-13;11:37:19:7424;1458;468;0;513;648;0;720;784;
2017-04-13;11:37:19:7590;1468;467;0;521;649;0;720;784;
2017-04-13;11:37:19:7754;1478;468;0;523;649;0;720;784;
2017-04-13;11:37:19:7754;1488;467;0;523;649;0;720;784;
2017-04-13;11:37:19:7927;1498;468;0;521;649;0;720;784;
2017-04-13;11:37:19:7927;1508;467;1508;523;650;0;720;784;
2017-04-13;11:37:19:8082;1518;468;0;527;651;0;720;784;
2017-04-13;11:37:19:8251;1528;467;0;530;651;0;720;784;
2017-04-13;11:37:19:8251;1538;468;0;532;651;0;720;783;
2017-04-13;11:37:19:8415;1548;467;0;535;651;0;720;784;
2017-04-13;11:37:19:8415;1558;468;0;536;650;0;720;784;
2017-04-13;11:37:19:8579;1568;467;0;534;650;0;720;784;
2017-04-13;11:37:19:8746;1579;468;0;530;649;0;720;784;
2017-04-13;11:37:19:8746;1589;467;0;526;649;0;720;784;
2017-04-13;11:37:19:8913;1599;468;0;516;649;0;720;784;
2017-04-13;11:37:19:9077;1609;467;0;504;650;0;720;784;
2017-04-13;11:37:19:9077;1619;468;0;498;649;0;720;784;
2017-04-13;11:37:19:9243;1629;467;0;499;650;0;720;784;
2017-04-13;11:37:19:9243;1639;468;0;503;649;0;719;784;
2017-04-13;11:37:19:9408;1649;467;0;509;649;0;719;784;
2017-04-13;11:37:19:9580;1659;468;0;510;647;0;719;784;
2017-04-13;11:37:19:9580;1669;467;0;512;644;0;719;784;
2017-04-13;11:37:19:9741;1679;468;0;515;642;0;719;785;
2017-04-13;11:37:19:9741;1689;467;0;519;641;0;719;786;
2017-04-13;11:37:19:9908;1699;468;0;522;640;0;719;786;
2017-04-13;11:37:20:0074;1709;467;0;525;638;0;719;787;
2017-04-13;11:37:20:0074;1719;468;0;525;637;0;719;787;
2017-04-13;11:37:20:0236;1729;467;0;528;637;0;719;787;
2017-04-13;11:37:20:0417;1739;467;0;527;636;0;719;787;
2017-04-13;11:37:20:0417;1750;467;0;528;636;0;718;787;
2017-04-13;11:37:20:0417;1760;467;0;530;636;0;718;787;
2017-04-13;11:37:22:2604;1770;467;0;531;636;0;718;787;
2017-04-13;11:37:22:2604;1780;467;0;528;637;0;718;787;
2017-04-13;11:37:22:2604;1790;467;0;525;637;0;718;787;
2017-04-13;11:37:22:2604;1800;467;0;521;638;0;718;787;
2017-04-13;11:37:22:2604;1810;467;0;514;638;0;719;787;
2017-04-13;11:37:22:2604;1820;467;0;510;639;0;719;787;
2017-04-13;11:37:22:2604;1830;467;0;507;641;0;720;787;
2017-04-13;11:37:22:2604;1840;467;0;505;642;0;720;786;
2017-04-13;11:37:22:2604;1850;467;0;504;645;0;720;785;
2017-04-13;11:37:22:2604;1860;467;0;506;647;0;720;785;
2017-04-13;11:37:22:2604;1870;467;0;512;650;0;720;784;
2017-04-13;11:37:22:2604;1880;467;0;518;651;0;720;784;
2017-04-13;11:37:22:2604;1890;467;0;525;652;0;721;783;
2017-04-13;11:37:22:2604;1900;467;0;527;654;0;720;783;
2017-04-13;11:37:22:2604;1910;467;401;529;655;0;721;783;
2017-04-13;11:37:22:2604;1920;467;0;528;655;0;721;782;
2017-04-13;11:37:22:2604;1930;467;0;527;655;0;721;783;
2017-04-13;11:37:22:2604;1940;467;0;524;655;0;721;782;
2017-04-13;11:37:22:2604;1950;467;0;525;655;0;721;783;
2017-04-13;11:37:22:2604;1960;467;0;524;655;0;721;783;
2017-04-13;11:37:22:2609;1970;467;0;526;655;0;721;783;
2017-04-13;11:37:22:2609;1980;467;0;520;653;0;720;783;
2017-04-13;11:37:22:2609;1990;467;0;512;653;0;720;784;
2017-04-13;11:37:22:2609;2000;467;0;499;652;0;720;784;
2017-04-13;11:37:22:2609;2010;466;0;497;652;0;720;784;
2017-04-13;11:37:22:2609;2020;467;0;496;652;0;720;784;
2017-04-13;11:37:22:2609;2030;467;0;500;652;0;720;784;
2017-04-13;11:37:22:2609;2040;467;0;501;651;0;719;784;
2017-04-13;11:37:22:2609;2050;466;0;505;652;0;720;784;
2017-04-13;11:37:22:2609;2060;467;0;506;651;0;719;784;
2017-04-13;11:37:22:2609;2070;466;0;512;651;0;719;785;
2017-04-13;11:37:22:2609;2080;467;0;519;651;0;718;785;
2017-04-13;11:37:22:2609;2091;467;0;524;651;0;718;785;
2017-04-13;11:37:22:2609;2101;466;0;525;651;0;718;785;
2017-04-13;11:37:22:2609;2111;467;0;529;652;0;718;785;
2017-04-13;11:37:22:2609;2121;466;0;536;653;0;718;784;
2017-04-13;11:37:22:2609;2131;467;0;544;653;0;718;784;
2017-04-13;11:37:22:2609;2141;466;0;542;653;0;718;784;
2017-04-13;11:37:22:2609;2151;467;0;537;653;0;719;784;
2017-04-13;11:37:22:2609;2161;466;0;531;652;0;719;784;
2017-04-13;11:37:22:2609;2171;467;0;532;651;0;720;785;
2017-04-13;11:37:22:2609;2181;466;0;530;650;0;720;785;
2017-04-13;11:37:22:2609;2191;466;0;532;650;0;720;785;
2017-04-13;11:37:22:2614;2201;466;0;539;650;0;720;785;
2017-04-13;11:37:22:2614;2211;467;0;548;650;0;721;785;
2017-04-13;11:37:22:2614;2221;467;0;554;649;0;721;785;
2017-04-13;11:37:22:2614;2231;467;0;558;649;0;721;785;
2017-04-13;11:37:22:2614;2241;467;0;557;649;0;721;786;
2017-04-13;11:37:22:2614;2251;467;0;559;650;0;722;786;
2017-04-13;11:37:22:2614;2262;466;0;563;650;0;722;785;
2017-04-13;11:37:22:2614;2272;467;0;571;650;0;722;786;
2017-04-13;11:37:22:2614;2282;466;0;578;650;0;722;786;
2017-04-13;11:37:22:2614;2292;467;0;585;650;0;722;786;
2017-04-13;11:37:22:2614;2302;466;0;583;649;0;722;786;
2017-04-13;11:37:22:2614;2312;467;401;580;650;0;723;785;
2017-04-13;11:37:22:2614;2322;466;0;576;650;0;723;785;
2017-04-13;11:37:22:2614;2332;466;0;575;652;0;723;785;
2017-04-13;11:37:22:2614;2342;466;0;578;653;0;724;785;
2017-04-13;11:37:22:2614;2352;466;0;586;655;0;724;785;
2017-04-13;11:37:22:2614;2362;466;0;589;655;0;724;784;
2017-04-13;11:37:22:2614;2372;466;0;587;656;0;725;784;
2017-04-13;11:37:22:2614;2382;466;0;582;656;0;725;784;
2017-04-13;11:37:22:2614;2392;466;0;572;657;0;725;784;
2017-04-13;11:37:22:2614;2402;466;0;556;657;0;725;783;
2017-04-13;11:37:22:2619;2412;466;0;537;658;0;725;783;
2017-04-13;11:37:22:2619;2422;466;0;519;658;0;725;783;
2017-04-13;11:37:22:2619;2432;466;0;503;657;0;725;783;
2017-04-13;11:37:22:2619;2442;466;0;487;657;0;725;783;
2017-04-13;11:37:22:2619;2452;466;0;472;657;0;725;784;
2017-04-13;11:37:22:2619;2462;466;0;461;657;0;725;783;
2017-04-13;11:37:22:2619;2472;467;0;456;657;0;725;784;
2017-04-13;11:37:22:2619;2482;466;0;452;656;0;725;784;
2017-04-13;11:37:22:2619;2492;467;0;449;656;0;725;784;
2017-04-13;11:37:22:2619;2502;466;0;447;656;0;725;784;
2017-04-13;11:37:22:2619;2512;467;0;448;656;0;725;784;
2017-04-13;11:37:22:2619;2522;466;0;453;655;0;725;784;
2017-04-13;11:37:22:2619;2532;467;0;462;655;0;724;785;
2017-04-13;11:37:22:2619;2542;467;0;473;655;0;724;785;
2017-04-13;11:37:22:2619;2552;467;0;485;655;0;724;785;
2017-04-13;11:37:22:2619;2562;467;0;493;655;0;724;785;
2017-04-13;11:37:22:2619;2572;467;0;501;655;0;723;785;
2017-04-13;11:37:22:2619;2582;467;0;506;655;0;722;785;
2017-04-13;11:37:22:2619;2592;467;0;511;654;0;722;785;
2017-04-13;11:37:22:2619;2603;467;0;517;654;0;722;785;
2017-04-13;11:37:22:2619;2613;467;0;521;654;0;722;785;
2017-04-13;11:37:22:2619;2623;467;0;516;654;0;722;785;
2017-04-13;11:37:22:2619;2633;467;0;506;655;0;722;785;
2017-04-13;11:37:22:2619;2643;467;0;495;655;0;721;785;
2017-04-13;11:37:22:2619;2653;467;0;490;655;0;721;785;
2017-04-13;11:37:22:2619;2663;467;0;486;655;0;721;785;
2017-04-13;11:37:22:2619;2673;467;0;486;655;0;721;785;
2017-04-13;11:37:22:2619;2683;467;0;487;655;0;721;785;
2017-04-13;11:37:22:2619;2693;467;0;488;655;0;721;785;
2017-04-13;11:37:22:2619;2703;467;0;490;655;0;721;785;
2017-04-13;11:37:22:2619;2713;467;0;494;656;0;722;785;
2017-04-13;11:37:22:2624;2723;467;0;502;655;0;721;785;
2017-04-13;11:37:22:2624;2733;467;0;506;655;0;721;785;
2017-04-13;11:37:22:2624;2743;467;0;510;655;0;721;785;
2017-04-13;11:37:22:2624;2753;467;0;510;655;0;721;785;
2017-04-13;11:37:22:2624;2763;467;0;509;655;0;721;785;
2017-04-13;11:37:22:2624;2774;467;0;508;655;0;721;785;
2017-04-13;11:37:22:2624;2784;467;0;508;656;0;721;784;
2017-04-13;11:37:22:2624;2794;467;0;505;656;0;721;785;
2017-04-13;11:37:22:2624;2804;467;0;493;656;0;721;784;
2017-04-13;11:37:22:2624;2814;467;0;480;657;0;721;784;
2017-04-13;11:37:22:2624;2824;467;0;470;656;0;720;784;
2017-04-13;11:37:22:2624;2834;467;0;469;656;0;720;784;
2017-04-13;11:37:22:2624;2844;467;0;471;656;0;720;784;
2017-04-13;11:37:22:2624;2854;468;0;474;656;0;718;784;
2017-04-13;11:37:22:2624;2864;467;0;477;656;0;718;785;
2017-04-13;11:37:22:2624;2874;468;0;481;656;0;717;785;
2017-04-13;11:37:22:2624;2884;467;0;486;654;0;717;787;
2017-04-13;11:37:22:2624;2894;468;0;489;653;0;716;788;
2017-04-13;11:37:22:2624;2904;467;0;491;652;0;716;789;
2017-04-13;11:37:22:2624;2914;468;0;497;651;0;716;790;
2017-04-13;11:37:22:2624;2924;467;0;505;650;0;716;790;
2017-04-13;11:37:22:2624;2934;468;0;512;650;0;716;791;
2017-04-13;11:37:22:2624;2944;467;0;516;651;0;717;791;
2017-04-13;11:37:22:2624;2954;468;0;520;652;0;717;791;
2017-04-13;11:37:22:2629;2964;468;0;519;653;0;718;791;
2017-04-13;11:37:22:2629;2974;468;0;521;655;0;719;791;
2017-04-13;11:37:22:2629;2984;468;0;523;656;0;719;790;
2017-04-13;11:37:22:2629;2994;468;0;517;656;0;720;790;
2017-04-13;11:37:22:2629;3004;468;0;505;657;0;720;789;
2017-04-13;11:37:22:2629;3014;469;0;494;660;0;721;788;
2017-04-13;11:37:22:2629;3024;468;0;487;663;0;721;787;
2017-04-13;11:37:22:2629;3034;469;0;486;664;0;722;786;
2017-04-13;11:37:22:3650;3044;468;0;487;666;0;722;785;
2017-04-13;11:37:22:3650;3054;469;0;489;668;0;724;784;
2017-04-13;11:37:22:3650;3064;468;0;491;670;0;725;783;
2017-04-13;11:37:22:3650;3074;469;0;495;671;0;725;782;
2017-04-13;11:37:22:3650;3084;468;0;501;672;0;726;782;
2017-04-13;11:37:22:3650;3094;469;0;511;673;0;727;782;
2017-04-13;11:37:22:3650;3104;469;0;519;673;0;728;781;
2017-04-13;11:37:22:3650;3115;469;0;525;673;0;728;782;
2017-04-13;11:37:22:3650;3125;469;0;528;673;0;729;782;
2017-04-13;11:37:22:3650;3135;469;0;530;673;0;729;782;
2017-04-13;11:37:22:3650;3145;469;0;531;673;0;733;782;
2017-04-13;11:37:22:3650;3155;469;0;537;674;0;734;782;
2017-04-13;11:37:22:3650;3165;469;0;539;675;0;735;782;
2017-04-13;11:37:22:3650;3175;469;0;541;675;0;736;781;
2017-04-13;11:37:22:3650;3185;469;0;543;675;0;736;781;
2017-04-13;11:37:22:3650;3195;470;0;541;676;0;736;781;
2017-04-13;11:37:22:3655;3205;469;0;531;676;0;737;781;
2017-04-13;11:37:22:3655;3215;470;0;527;676;0;738;781;
2017-04-13;11:37:22:3655;3225;469;0;530;677;0;738;780;
2017-04-13;11:37:22:3655;3235;470;0;536;677;0;738;780;
2017-04-13;11:37:22:3655;3245;469;0;539;677;0;737;780;
2017-04-13;11:37:22:3655;3255;470;0;545;676;0;736;781;
2017-04-13;11:37:22:3655;3265;469;0;550;677;0;735;781;
2017-04-13;11:37:22:3655;3275;470;0;554;676;0;734;781;
2017-04-13;11:37:22:3655;3286;469;0;556;676;0;732;781;
2017-04-13;11:37:22:3655;3296;470;0;556;676;0;730;781;
2017-04-13;11:37:22:3655;3306;470;0;551;675;0;730;781;
2017-04-13;11:37:22:3655;3316;470;0;547;675;0;729;781;
2017-04-13;11:37:22:3655;3326;470;0;544;676;0;729;781;
2017-04-13;11:37:22:3655;3336;470;0;539;676;0;729;781;
2017-04-13;11:37:22:3655;3346;470;0;534;676;0;729;781;
2017-04-13;11:37:22:3655;3356;470;0;531;676;0;728;781;
2017-04-13;11:37:22:3655;3366;470;0;534;676;0;728;781;
2017-04-13;11:37:22:3655;3376;471;0;531;676;0;728;781;
2017-04-13;11:37:22:3655;3386;470;0;521;676;0;728;782;
2017-04-13;11:37:22:3655;3396;471;0;510;675;0;728;782;
2017-04-13;11:37:22:3655;3406;470;0;502;675;0;728;782;
2017-04-13;11:37:22:3660;3416;471;0;495;675;0;728;782;
2017-04-13;11:37:22:3660;3426;470;0;491;675;0;728;782;
2017-04-13;11:37:22:3660;3436;471;0;486;675;0;728;782;
2017-04-13;11:37:22:3660;3446;471;0;484;676;0;728;782;
2017-04-13;11:37:22:3660;3456;471;0;483;676;0;728;782;
2017-04-13;11:37:22:3660;3466;471;0;489;676;0;728;782;
2017-04-13;11:37:22:3660;3476;471;0;493;676;0;728;782;
2017-04-13;11:37:22:3660;3486;471;0;500;676;0;729;782;
2017-04-13;11:37:22:3660;3496;471;0;506;676;0;729;782;
2017-04-13;11:37:22:3660;3506;471;0;512;676;0;729;782;
2017-04-13;11:37:22:3660;3516;471;0;513;675;0;729;782;
2017-04-13;11:37:22:3660;3526;471;0;515;676;0;729;782;
2017-04-13;11:37:22:3660;3536;471;0;519;676;0;729;782;
2017-04-13;11:37:22:3660;3546;471;0;527;676;0;730;782;
2017-04-13;11:37:22:3660;3556;472;0;534;675;0;730;782;
2017-04-13;11:37:22:3660;3566;471;0;540;676;0;730;782;
2017-04-13;11:37:22:3660;3576;472;0;535;676;0;730;782;
2017-04-13;11:37:22:3660;3586;471;0;526;676;0;732;782;
2017-04-13;11:37:22:3660;3596;472;0;517;676;0;733;782;
2017-04-13;11:37:22:3660;3606;471;0;515;676;0;734;782;
2017-04-13;11:37:22:3660;3616;472;0;517;676;0;734;782;
2017-04-13;11:37:22:3660;3627;471;0;521;677;0;734;782;
2017-04-13;11:37:22:3665;3637;472;0;520;677;0;734;782;
2017-04-13;11:37:22:3665;3647;471;0;518;677;0;735;782;
2017-04-13;11:37:22:3665;3657;472;0;517;677;0;735;782;
2017-04-13;11:37:22:3665;3667;472;0;517;677;0;735;782;
2017-04-13;11:37:22:3665;3677;472;0;517;677;0;736;782;
2017-04-13;11:37:22:3665;3687;472;0;519;677;0;736;782;
2017-04-13;11:37:22:3665;3697;472;0;521;677;0;736;782;
2017-04-13;11:37:22:3665;3707;472;0;525;677;0;736;782;
2017-04-13;11:37:22:3665;3717;472;0;526;677;0;736;782;
2017-04-13;11:37:22:3665;3727;472;0;526;677;0;736;782;
2017-04-13;11:37:22:3665;3737;473;0;523;677;0;736;782;
2017-04-13;11:37:22:3665;3747;472;0;523;677;0;736;782;
2017-04-13;11:37:22:3665;3757;473;0;522;677;0;736;782;
2017-04-13;11:37:22:3665;3767;473;0;525;677;0;736;782;
2017-04-13;11:37:22:3665;3777;473;0;528;677;0;736;782;
2017-04-13;11:37:22:3665;3787;473;0;529;677;0;736;782;
2017-04-13;11:37:22:3665;3798;473;0;517;677;0;737;782;
2017-04-13;11:37:22:3665;3808;473;0;507;677;0;737;782;
2017-04-13;11:37:22:3665;3818;473;0;498;677;0;736;782;
2017-04-13;11:37:22:3665;3828;473;0;495;677;0;737;782;
2017-04-13;11:37:22:3665;3838;473;0;491;677;0;737;782;
2017-04-13;11:37:22:3665;3848;473;0;493;677;0;737;782;
2017-04-13;11:37:22:3670;3858;473;0;495;677;0;737;782;
2017-04-13;11:37:22:3670;3868;473;0;499;677;0;736;782;
2017-04-13;11:37:22:3670;3878;473;0;500;677;0;736;782;
2017-04-13;11:37:22:3670;3888;473;0;500;677;0;737;782;
2017-04-13;11:37:22:3670;3898;473;0;497;677;0;736;782;
2017-04-13;11:37:22:3670;3908;473;0;498;677;0;737;782;
2017-04-13;11:37:22:3670;3918;473;0;497;677;0;736;782;
2017-04-13;11:37:22:3670;3928;473;0;500;677;0;737;782;
2017-04-13;11:37:22:3670;3938;474;0;502;677;0;737;782;
2017-04-13;11:37:22:3670;3948;473;0;505;678;0;737;782;
2017-04-13;11:37:22:3670;3958;473;0;505;678;0;737;782;
2017-04-13;11:37:22:3670;3968;473;0;504;678;0;737;782;
2017-04-13;11:37:22:3670;3978;474;0;497;678;0;737;782;
2017-04-13;11:37:22:3670;3988;473;0;483;678;0;738;782;
2017-04-13;11:37:22:3670;3998;473;0;475;679;0;738;782;
2017-04-13;11:37:22:3670;4008;473;0;474;679;0;738;782;
2017-04-13;11:37:22:3670;4018;474;0;479;679;0;738;782;
2017-04-13;11:37:22:3676;4028;473;0;487;680;0;738;782;
2017-04-13;11:37:22:3676;4038;474;0;498;680;0;737;782;
2017-04-13;11:37:22:3676;4048;474;0;510;680;0;737;782;
2017-04-13;11:37:22:3676;4058;474;0;519;679;0;736;782;
2017-04-13;11:37:22:3676;4068;474;0;526;677;0;735;783;
2017-04-13;11:37:22:3676;4078;474;0;533;676;0;733;783;
2017-04-13;11:37:22:3821;4088;474;0;542;674;0;732;784;
2017-04-13;11:37:22:3981;4098;474;0;550;673;0;731;784;
2017-04-13;11:37:22:3981;4108;474;0;554;673;0;730;785;
2017-04-13;11:37:22:4146;4118;474;0;552;673;0;732;786;
2017-04-13;11:37:22:4146;4128;474;0;553;673;0;732;786;
